Country,Date,Cases,Deaths,Recovered,Vaccination
United Kingdom,2021-01-01,1011162,30584,980578,20182356
United Kingdom,2021-01-02,1003791,30361,973430,20048796
United Kingdom,2021-01-03,995607,30113,965494,19913265
United Kingdom,2021-01-04,991639,29993,961646,19775764
United Kingdom,2021-01-05,984214,29769,954445,19636294
United Kingdom,2021-01-06,976982,29550,947432,19494857
United Kingdom,2021-01-07,969022,29309,939713,19351454
United Kingdom,2021-01-08,962432,29110,933322,19206087
United Kingdom,2021-01-09,954273,28863,925410,19058759
United Kingdom,2021-01-10,947402,28655,918747,18909471
United Kingdom,2021-01-11,939052,28403,910649,18758225
United Kingdom,2021-01-12,933022,28220,904802,18605025
United Kingdom,2021-01-13,923145,27922,895223,18449872
United Kingdom,2021-01-14,917169,27741,889428,18292769
United Kingdom,2021-01-15,908382,27475,880907,18133719
United Kingdom,2021-01-16,899950,27220,872730,17972724
United Kingdom,2021-01-17,892225,26986,865239,17809789
United Kingdom,2021-01-18,884342,26748,857594,17644916
United Kingdom,2021-01-19,876408,26508,849900,17478109
United Kingdom,2021-01-20,867232,26230,841002,17309371
United Kingdom,2021-01-21,857858,25947,831911,17138706
United Kingdom,2021-01-22,849847,25705,824142,16966118
United Kingdom,2021-01-23,842293,25476,816817,16791610
United Kingdom,2021-01-24,833130,25199,807931,16615187
United Kingdom,2021-01-25,823892,24920,798972,16436852
United Kingdom,2021-01-26,814780,24644,790136,16256611
United Kingdom,2021-01-27,805584,24366,781218,16074469
United Kingdom,2021-01-28,796670,24096,772574,15890428
United Kingdom,2021-01-29,786254,23781,762473,15704495
United Kingdom,2021-01-30,776229,23478,752751,15516674
United Kingdom,2021-01-31,767688,23220,744468,15326971
United Kingdom,2021-02-01,757484,22911,734573,15135390
United Kingdom,2021-02-02,747627,22613,725014,14941938
United Kingdom,2021-02-03,738065,22324,715741,14746619
United Kingdom,2021-02-04,730359,22091,708268,14549439
United Kingdom,2021-02-05,718790,21741,697049,14350404
United Kingdom,2021-02-06,708876,21441,687435,14149520
United Kingdom,2021-02-07,697641,21101,676540,13946793
United Kingdom,2021-02-08,686968,20778,666190,13742230
United Kingdom,2021-02-09,677322,20486,656836,13535836
United Kingdom,2021-02-10,668420,20217,648203,13327619
United Kingdom,2021-02-11,657147,19876,637271,13117584
United Kingdom,2021-02-12,646711,19560,627151,12905739
United Kingdom,2021-02-13,636102,19240,616862,12692091
United Kingdom,2021-02-14,624404,18886,605518,12476647
United Kingdom,2021-02-15,614864,18597,596267,12259413
United Kingdom,2021-02-16,602519,18224,584295,12040398
United Kingdom,2021-02-17,592842,17931,574911,11819608
United Kingdom,2021-02-18,581038,17574,563464,11597052
United Kingdom,2021-02-19,568285,17188,551097,11372737
United Kingdom,2021-02-20,557667,16867,540800,11146671
United Kingdom,2021-02-21,545551,16501,529050,10918863
United Kingdom,2021-02-22,536053,16213,519840,10689320
United Kingdom,2021-02-23,523661,15839,507822,10458050
United Kingdom,2021-02-24,510495,15440,495055,10225063
United Kingdom,2021-02-25,500506,15138,485368,9990367
United Kingdom,2021-02-26,488045,14761,473284,9753970
United Kingdom,2021-02-27,475477,14381,461096,9515882
United Kingdom,2021-02-28,465614,14083,451531,9276112
United Kingdom,2021-03-01,452454,13685,438769,9034668
United Kingdom,2021-03-02,440006,13308,426698,8791560
United Kingdom,2021-03-03,427675,12935,414740,8546797
United Kingdom,2021-03-04,414577,12539,402038,8300390
United Kingdom,2021-03-05,402296,12168,390128,8052347
United Kingdom,2021-03-06,391550,11843,379707,7802679
United Kingdom,2021-03-07,377771,11426,366345,7551395
United Kingdom,2021-03-08,365443,11053,354390,7298506
United Kingdom,2021-03-09,351296,10625,340671,7044022
United Kingdom,2021-03-10,338965,10252,328713,6787954
United Kingdom,2021-03-11,327372,9901,317471,6530311
United Kingdom,2021-03-12,314234,9504,304730,6271104
United Kingdom,2021-03-13,302110,9137,292973,6010345
United Kingdom,2021-03-14,288697,8732,279965,5748044
United Kingdom,2021-03-15,274417,8300,266117,5484212
United Kingdom,2021-03-16,261608,7912,253696,5218861
United Kingdom,2021-03-17,247709,7492,240217,4952001
United Kingdom,2021-03-18,235882,7134,228748,4683644
United Kingdom,2021-03-19,221756,6707,215049,4413802
United Kingdom,2021-03-20,207506,6276,201230,4142487
United Kingdom,2021-03-21,193869,5863,188006,3869710
United Kingdom,2021-03-22,180983,5474,175509,3595482
United Kingdom,2021-03-23,166594,5038,161556,3319817
United Kingdom,2021-03-24,153385,4639,148746,3042727
United Kingdom,2021-03-25,136894,4140,132754,2764223
United Kingdom,2021-03-26,124683,3771,120912,2484318
United Kingdom,2021-03-27,109937,3325,106612,2203026
United Kingdom,2021-03-28,97328,2943,94385,1920357
United Kingdom,2021-03-29,82966,2509,80457,1636327
United Kingdom,2021-03-30,67651,2046,65605,1350946
United Kingdom,2021-03-31,54318,1642,52676,1064229
United Kingdom,2021-04-01,40066,1211,38855,776188
United Kingdom,2021-04-02,24421,738,23683,486838
United Kingdom,2021-04-03,11499,347,11152,196190
United Kingdom,2021-04-04,4813,145,4668,95739
United Kingdom,2021-04-05,19615,593,19022,388939
United Kingdom,2021-04-06,33621,1016,32605,683394
United Kingdom,2021-04-07,49251,1489,47762,979091
United Kingdom,2021-04-08,63816,1930,61886,1276016
United Kingdom,2021-04-09,77841,2354,75487,1574154
United Kingdom,2021-04-10,93768,2836,90932,1873491
United Kingdom,2021-04-11,109974,3326,106648,2174014
United Kingdom,2021-04-12,123675,3740,119935,2475706
United Kingdom,2021-04-13,139555,4221,135334,2778554
United Kingdom,2021-04-14,153711,4649,149062,3082543
United Kingdom,2021-04-15,169097,5114,163983,3387658
United Kingdom,2021-04-16,183898,5562,178336,3693885
United Kingdom,2021-04-17,199662,6039,193623,4001207
United Kingdom,2021-04-18,214974,6502,208472,4309610
United Kingdom,2021-04-19,231657,7006,224651,4619079
United Kingdom,2021-04-20,246198,7446,238752,4929598
United Kingdom,2021-04-21,261000,7894,253106,5241151
United Kingdom,2021-04-22,278448,8422,270026,5553724
United Kingdom,2021-04-23,292452,8845,283607,5867300
United Kingdom,2021-04-24,309790,9370,300420,6181863
United Kingdom,2021-04-25,325786,9853,315933,6497399
United Kingdom,2021-04-26,340846,10309,330537,6813889
United Kingdom,2021-04-27,356446,10781,345665,7131319
United Kingdom,2021-04-28,372245,11259,360986,7449672
United Kingdom,2021-04-29,389494,11780,377714,7768932
United Kingdom,2021-04-30,404567,12236,392331,8089082
United Kingdom,2021-05-01,421392,12745,408647,8410106
United Kingdom,2021-05-02,438045,13249,424796,8731987
United Kingdom,2021-05-03,453814,13726,440088,9054708
United Kingdom,2021-05-04,469884,14212,455672,9378253
United Kingdom,2021-05-05,485251,14677,470574,9702604
United Kingdom,2021-05-06,501093,15156,485937,10027745
United Kingdom,2021-05-07,519183,15703,503480,10353658
United Kingdom,2021-05-08,534290,16160,518130,10680326
United Kingdom,2021-05-09,551711,16687,535024,11007732
United Kingdom,2021-05-10,566904,17147,549757,11335859
United Kingdom,2021-05-11,584207,17670,566537,11664688
United Kingdom,2021-05-12,600986,18177,582809,11994202
United Kingdom,2021-05-13,616250,18639,597611,12324384
United Kingdom,2021-05-14,633745,19168,614577,12655216
United Kingdom,2021-05-15,650145,19664,630481,12986680
United Kingdom,2021-05-16,668053,20206,647847,13318758
United Kingdom,2021-05-17,682549,20644,661905,13651432
United Kingdom,2021-05-18,699308,21151,678157,13984683
United Kingdom,2021-05-19,716563,21673,694890,14318494
United Kingdom,2021-05-20,734332,22211,712121,14652846
United Kingdom,2021-05-21,749228,22661,726567,14987721
United Kingdom,2021-05-22,767281,23207,744074,15323101
United Kingdom,2021-05-23,783940,23711,760229,15658966
United Kingdom,2021-05-24,798889,24163,774726,15995299
United Kingdom,2021-05-25,817786,24735,793051,16332080
United Kingdom,2021-05-26,833675,25216,808459,16669291
United Kingdom,2021-05-27,850688,25730,824958,17006913
United Kingdom,2021-05-28,867715,26245,841470,17344927
United Kingdom,2021-05-29,884717,26759,857958,17683314
United Kingdom,2021-05-30,901599,27270,874329,18022055
United Kingdom,2021-05-31,918633,27785,890848,18361131
United Kingdom,2021-06-01,935831,28305,907526,18700522
United Kingdom,2021-06-02,951763,28787,922976,19040210
United Kingdom,2021-06-03,970687,29360,941327,19380174
United Kingdom,2021-06-04,986122,29827,956295,19720396
United Kingdom,2021-06-05,1003289,30346,972943,20060856
United Kingdom,2021-06-06,1020415,30864,989551,20401535
United Kingdom,2021-06-07,1037183,31371,1005812,20742412
United Kingdom,2021-06-08,1055065,31912,1023153,21083468
United Kingdom,2021-06-09,1073339,32465,1040874,21424684
United Kingdom,2021-06-10,1089195,32944,1056251,21766039
United Kingdom,2021-06-11,1106900,33480,1073420,22107515
United Kingdom,2021-06-12,1123810,33991,1089819,22449089
United Kingdom,2021-06-13,1141246,34519,1106727,22790744
United Kingdom,2021-06-14,1157819,35020,1122799,23132458
United Kingdom,2021-06-15,1174995,35539,1139456,23474213
United Kingdom,2021-06-16,1193299,36093,1157206,23815986
United Kingdom,2021-06-17,1208305,36547,1171758,24157759
United Kingdom,2021-06-18,1224367,37033,1187334,24499511
United Kingdom,2021-06-19,1242554,37583,1204971,24841221
United Kingdom,2021-06-20,1260192,38116,1222076,25182870
United Kingdom,2021-06-21,1277176,38630,1238546,25524437
United Kingdom,2021-06-22,1294503,39154,1255349,25865902
United Kingdom,2021-06-23,1311229,39660,1271569,26207243
United Kingdom,2021-06-24,1328381,40179,1288202,26548441
United Kingdom,2021-06-25,1345984,40711,1305273,26889475
United Kingdom,2021-06-26,1361318,41175,1320143,27230323
United Kingdom,2021-06-27,1380507,41755,1338752,27570967
United Kingdom,2021-06-28,1396035,42225,1353810,27911384
United Kingdom,2021-06-29,1413605,42757,1370848,28251554
United Kingdom,2021-06-30,1429245,43230,1386015,28591457
United Kingdom,2021-07-01,1447290,43775,1403515,28931071
United Kingdom,2021-07-02,1464735,44303,1420432,29270375
United Kingdom,2021-07-03,1481611,44813,1436798,29609349
United Kingdom,2021-07-04,1498351,45320,1453031,29947972
United Kingdom,2021-07-05,1516070,45856,1470214,30286223
United Kingdom,2021-07-06,1532712,46359,1486353,30624080
United Kingdom,2021-07-07,1550278,46890,1503388,30961523
United Kingdom,2021-07-08,1566547,47383,1519164,31298531
United Kingdom,2021-07-09,1582687,47871,1534816,31635082
United Kingdom,2021-07-10,1599354,48375,1550979,31971155
United Kingdom,2021-07-11,1617683,48929,1568754,32306730
United Kingdom,2021-07-12,1633188,49398,1583790,32641785
United Kingdom,2021-07-13,1649441,49890,1599551,32976299
United Kingdom,2021-07-14,1666634,50410,1616224,33310251
United Kingdom,2021-07-15,1683624,50924,1632700,33643619
United Kingdom,2021-07-16,1700114,51423,1648691,33976383
United Kingdom,2021-07-17,1716810,51928,1664882,34308521
United Kingdom,2021-07-18,1733452,52431,1681021,34640011
United Kingdom,2021-07-19,1749444,52915,1696529,34970833
United Kingdom,2021-07-20,1764504,53370,1711134,35300965
United Kingdom,2021-07-21,1783048,53931,1729117,35630386
United Kingdom,2021-07-22,1799195,54419,1744776,35959074
United Kingdom,2021-07-23,1815412,54910,1760502,36287008
United Kingdom,2021-07-24,1832202,55418,1776784,36614168
United Kingdom,2021-07-25,1847309,55875,1791434,36940530
United Kingdom,2021-07-26,1865942,56438,1809504,37266075
United Kingdom,2021-07-27,1880929,56892,1824037,37590781
United Kingdom,2021-07-28,1896206,57354,1838852,37914626
United Kingdom,2021-07-29,1913109,57865,1855244,38237589
United Kingdom,2021-07-30,1929570,58363,1871207,38559649
United Kingdom,2021-07-31,1944770,58823,1885947,38880784
United Kingdom,2021-08-01,1960464,59297,1901167,39200972
United Kingdom,2021-08-02,1976897,59794,1917103,39520194
United Kingdom,2021-08-03,1993495,60296,1933199,39838426
United Kingdom,2021-08-04,2008502,60750,1947752,40155649
United Kingdom,2021-08-05,2024894,61246,1963648,40471840
United Kingdom,2021-08-06,2039871,61699,1978172,40786978
United Kingdom,2021-08-07,2055072,62159,1992913,41101042
United Kingdom,2021-08-08,2073495,62716,2010779,41414010
United Kingdom,2021-08-09,2087243,63132,2024111,41725861
United Kingdom,2021-08-10,2104031,63640,2040391,42036575
United Kingdom,2021-08-11,2116671,64022,2052649,42346129
United Kingdom,2021-08-12,2134064,64548,2069516,42654502
United Kingdom,2021-08-13,2148596,64988,2083608,42961674
United Kingdom,2021-08-14,2164422,65466,2098956,43267622
United Kingdom,2021-08-15,2180177,65943,2114234,43572326
United Kingdom,2021-08-16,2195427,66404,2129023,43875765
United Kingdom,2021-08-17,2208830,66810,2142020,44177917
United Kingdom,2021-08-18,2224298,67277,2157021,44478761
United Kingdom,2021-08-19,2238601,67710,2170891,44778277
United Kingdom,2021-08-20,2254788,68200,2186588,45076442
United Kingdom,2021-08-21,2269467,68644,2200823,45373236
United Kingdom,2021-08-22,2284612,69102,2215510,45668639
United Kingdom,2021-08-23,2299322,69547,2229775,45962628
United Kingdom,2021-08-24,2314459,70004,2244455,46255183
United Kingdom,2021-08-25,2328246,70421,2257825,46546283
United Kingdom,2021-08-26,2343317,70877,2272440,46835908
United Kingdom,2021-08-27,2356884,71288,2285596,47124036
United Kingdom,2021-08-28,2371396,71727,2299669,47410646
United Kingdom,2021-08-29,2385566,72155,2313411,47695718
United Kingdom,2021-08-30,2398796,72555,2326241,47979231
United Kingdom,2021-08-31,2414052,73017,2341035,48261164
United Kingdom,2021-09-01,2427525,73424,2354101,48541497
United Kingdom,2021-09-02,2440578,73819,2366759,48820208
United Kingdom,2021-09-03,2454933,74253,2380680,49097279
United Kingdom,2021-09-04,2468803,74673,2394130,49372687
United Kingdom,2021-09-05,2483476,75117,2408359,49646412
United Kingdom,2021-09-06,2496708,75517,2421191,49918435
United Kingdom,2021-09-07,2511270,75957,2435313,50188734
United Kingdom,2021-09-08,2523459,76326,2447133,50457289
United Kingdom,2021-09-09,2536946,76734,2460212,50724081
United Kingdom,2021-09-10,2550362,77140,2473222,50989088
United Kingdom,2021-09-11,2562836,77517,2485319,51252291
United Kingdom,2021-09-12,2577417,77958,2499459,51513669
United Kingdom,2021-09-13,2588459,78292,2510167,51773203
United Kingdom,2021-09-14,2601834,78697,2523137,52030873
United Kingdom,2021-09-15,2615278,79103,2536175,52286658
United Kingdom,2021-09-16,2628020,79489,2548531,52540539
United Kingdom,2021-09-17,2640185,79857,2560328,52792496
United Kingdom,2021-09-18,2651974,80213,2571761,53042509
United Kingdom,2021-09-19,2665334,80617,2584717,53290558
United Kingdom,2021-09-20,2677603,80988,2596615,53536625
United Kingdom,2021-09-21,2689885,81360,2608525,53780689
United Kingdom,2021-09-22,2700784,81690,2619094,54022731
United Kingdom,2021-09-23,2714238,82097,2632141,54262731
United Kingdom,2021-09-24,2725898,82449,2643449,54500671
United Kingdom,2021-09-25,2736671,82775,2653896,54736531
United Kingdom,2021-09-26,2749247,83155,2666092,54970291
United Kingdom,2021-09-27,2760150,83485,2676665,55201933
United Kingdom,2021-09-28,2773009,83874,2689135,55431438
United Kingdom,2021-09-29,2783891,84203,2699688,55658787
United Kingdom,2021-09-30,2793996,84509,2709487,55883961
United Kingdom,2021-10-01,2806605,84890,2721715,56106941
United Kingdom,2021-10-02,2817280,85213,2732067,56327708
United Kingdom,2021-10-03,2827923,85535,2742388,56546245
United Kingdom,2021-10-04,2839576,85888,2753688,56762531
United Kingdom,2021-10-05,2849879,86199,2763680,56976550
United Kingdom,2021-10-06,2860101,86508,2773593,57188282
United Kingdom,2021-10-07,2870610,86826,2783784,57397710
United Kingdom,2021-10-08,2880120,87114,2793006,57604814
United Kingdom,2021-10-09,2890174,87418,2802756,57809578
United Kingdom,2021-10-10,2901914,87773,2814141,58011983
United Kingdom,2021-10-11,2911251,88056,2823195,58212011
United Kingdom,2021-10-12,2920743,88343,2832400,58409645
United Kingdom,2021-10-13,2929925,88620,2841305,58604866
United Kingdom,2021-10-14,2940098,88928,2851170,58797658
United Kingdom,2021-10-15,2949898,89224,2860674,58988002
United Kingdom,2021-10-16,2959029,89501,2869528,59175881
United Kingdom,2021-10-17,2968286,89781,2878505,59361278
United Kingdom,2021-10-18,2978510,90090,2888420,59544176
United Kingdom,2021-10-19,2986760,90339,2896421,59724558
United Kingdom,2021-10-20,2994785,90582,2904203,59902406
United Kingdom,2021-10-21,3004673,90881,2913792,60077704
United Kingdom,2021-10-22,3013072,91135,2921937,60250435
United Kingdom,2021-10-23,3021824,91400,2930424,60420583
United Kingdom,2021-10-24,3031599,91696,2939903,60588130
United Kingdom,2021-10-25,3038253,91897,2946356,60753061
United Kingdom,2021-10-26,3046168,92136,2954032,60915359
United Kingdom,2021-10-27,3054695,92394,2962301,61075007
United Kingdom,2021-10-28,3062971,92645,2970326,61231991
United Kingdom,2021-10-29,3070492,92872,2977620,61386293
United Kingdom,2021-10-30,3076947,93067,2983880,61537897
United Kingdom,2021-10-31,3083562,93267,2990295,61686789
United Kingdom,2021-11-01,3091262,93500,2997762,61832953
United Kingdom,2021-11-02,3100276,93773,3006503,61976372
United Kingdom,2021-11-03,3105807,93940,3011867,62117032
United Kingdom,2021-11-04,3113723,94180,3019543,62254918
United Kingdom,2021-11-05,3120414,94382,3026032,62390013
United Kingdom,2021-11-06,3126938,94579,3032359,62522304
United Kingdom,2021-11-07,3132609,94751,3037858,62651775
United Kingdom,2021-11-08,3138760,94937,3043823,62778411
United Kingdom,2021-11-09,3145658,95146,3050512,62902198
United Kingdom,2021-11-10,3151684,95328,3056356,63023122
United Kingdom,2021-11-11,3157207,95495,3061712,63141167
United Kingdom,2021-11-12,3162885,95667,3067218,63256320
